OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost
399043881,2018-04-25,Female,30s,Offline,,D10001,1,69,22424.9,9390.440
399099671,2017-10-06,Male,60s,Offline,,C10001,28,98,21580.8,17984.005
399129283,2017-12-19,Male,20s,Online,2017-12-23,C10001,3,41,27625.2,13139.742
399131858,2018-10-17,Female,30s,Online,2018-10-23,A10001,17,21,70463.3,25071.160
399142587,2018-01-30,Male,60s,Online,2018-02-02,D10002,38,91,14448.4,12040.307
399172198,2019-03-21,Male,20s,Offline,,B10001,39,43,36638.6,19528.747
399180352,2020-09-11,Female,40s,Online,2020-09-19,C10006,20,65,38588.8,15733.685
399204814,2018-09-13,Male,40s,Offline,,A10002,22,38,14033.0,11694.201
399338281,2017-02-02,Female,30s,Online,2017-02-03,B10001,28,58,15908.8,13597.967
399406087,2017-08-09,Female,20s,Offline,,B10001,39,91,13536.1,11280.102
399436986,2019-09-19,Female,40s,Online,2019-09-22,C10006,4,42,37709.5,31424.611
399453294,2020-11-17,Female,20s,Offline,,C10003,31,67,37543.9,36211.479
399461877,2018-07-29,Male,40s,Offline,,D10001,35,78,16618.7,13848.940
399585044,2020-12-30,Female,30s,Online,2020-12-31,C10006,5,56,31599.4,26332.858
399599206,2020-04-22,Female,20s,Online,2020-04-24,D10001,39,67,30506.7,25422.236
399599635,2019-07-09,Male,40s,Online,2019-07-14,B10001,39,51,31948.0,26623.350
399606072,2020-09-23,Female,50s,Online,2020-09-26,C10003,8,43,30699.6,16660.749
399618518,2018-11-28,Male,20s,Offline,,C10004,39,80,37958.8,28351.863
399682891,2017-05-04,Female,20s,Online,2017-05-09,C10007,20,83,40368.5,18941.999
399825370,2017-05-24,Male,30s,Offline,,C10004,39,90,30365.9,29562.753
399826228,2019-06-15,Male,40s,Online,2019-06-16,B10001,34,85,62856.2,17609.357
399904334,2020-04-15,Male,40s,Online,2020-04-18,A10001,5,34,39301.8,38061.261
399912917,2020-06-18,Male,20s,Offline,,C10007,39,51,38854.5,20909.224
399988448,2019-01-20,Female,20s,Online,2019-01-20,B10001,1,49,38117.5,30458.949
400002610,2017-02-18,Male,30s,Online,2017-02-20,C10004,40,46,24374.1,20311.779
400064837,2020-03-27,Male,20s,Online,2020-03-29,C10002,1,29,35627.2,29689.299
400068271,2020-09-02,Male,30s,Offline,2020-09-05,C10004,1,55,36788.1,15351.323
400094878,2019-11-11,Male,20s,Online,2019-11-14,C10002,34,60,37229.5,31024.600
400174272,2019-06-01,Female,50s,Offline,2019-06-07,D10002,5,86,19941.2,13760.425
400236499,2019-08-06,Female,20s,Online,2019-08-08,B10001,39,94,32927.7,27439.721
400375115,2018-09-15,Female,40s,Online,2018-09-16,A10001,24,56,26742.2,22342.992
400382840,2019-07-29,Male,50s,Online,2019-07-31,B10001,12,29,30110.2,19458.831
400387561,2017-04-24,Female,60s,Online,2017-05-02,B10001,16,41,14388.7,11990.596
400420606,2017-07-01,Male,40s,Offline,2017-07-04,C10004,28,59,16053.1,13377.543
400496566,2019-02-20,Male,40s,Online,2019-02-23,B10001,40,94,50455.8,15968.117
400526607,2019-08-05,Female,50s,Online,2019-08-09,C10004,27,93,37661.2,37433.650
400548493,2017-10-28,Male,50s,Online,2017-10-30,A10002,14,63,72503.6,18422.418
400551497,2020-01-06,Male,30s,Online,2020-01-12,C10001,25,42,32046.3,13921.900
400564372,2019-09-14,Female,50s,Offline,,B10001,20,45,39498.4,38452.169
400575530,2017-08-15,Female,50s,Online,2017-08-19,C10003,32,83,22274.0,18561.692
400591838,2019-04-27,Male,20s,Online,2019-04-30,A10002,20,55,21074.7,17562.209
400592696,2019-10-04,Male,30s,Online,2019-10-06,C10001,24,63,30099.4,25082.807
400612008,2018-07-04,Male,30s,Offline,2018-07-07,D10002,26,68,10257.1,8547.596
400689685,2018-02-07,Male,60s,Online,2018-02-08,C10002,2,37,41818.2,12809.462
400739037,2020-04-23,Female,50s,Offline,2020-04-24,C10003,14,78,39121.1,38115.772
400763928,2017-09-11,Female,20s,Online,2017-09-12,C10005,39,67,26069.2,12490.291
400920140,2017-02-14,Female,20s,Offline,2017-02-16,A10001,5,58,40007.0,16442.325
400977647,2017-08-12,Female,50s,Offline,,B10001,32,27,19009.3,15841.047
400980222,2020-02-02,Female,20s,Online,2020-02-05,C10004,12,94,38979.7,17755.151
400992667,2020-07-01,Female,20s,Online,2020-07-06,A10001,4,150,37257.4,31047.858
401020991,2017-10-19,Female,30s,Offline,2017-10-19,B10001,4,75,13475.2,11229.306
401027858,2020-08-03,Female,20s,Online,2020-08-04,C10006,16,67,37199.2,24464.251
401043307,2017-01-01,Female,30s,Offline,2017-01-01,B10001,33,42,57495.3,28049.912
401055753,2018-06-09,Female,30s,Online,2018-06-15,C10002,39,96,14449.9,12041.553
401074206,2017-12-09,Female,50s,Online,2017-12-09,A10001,35,66,19038.9,14762.292
401130425,2020-12-10,Male,40s,Offline,,C10001,3,65,30291.9,25243.222
401209819,2020-01-15,Male,40s,Online,2020-01-15,C10005,5,52,36518.9,10281.862
401217544,2020-01-18,Male,60s,Offline,,C10006,1,31,38355.5,23029.298
401263463,2018-09-20,Female,30s,Offline,,D10001,31,37,14768.8,12307.306
401264750,2018-05-16,Female,50s,Online,2018-05-21,A10001,5,48,21391.7,17826.430
401277625,2020-02-05,Female,20s,Online,2020-02-05,C10002,16,46,30138.5,25115.404
401338994,2017-07-14,Male,40s,Online,2017-07-16,D10002,32,67,18885.1,15737.583
401371181,2018-12-23,Female,30s,Offline,2018-12-30,D10001,33,94,14162.4,11802.038
401399505,2020-05-10,Female,30s,Online,2020-05-11,C10003,15,69,31716.2,15622.476
401400792,2020-03-16,Female,20s,Online,2020-03-16,C10004,26,58,35742.1,29785.103
401402938,2020-12-28,Male,40s,Online,2020-12-31,A10002,11,79,39147.2,32622.627
401407229,2017-04-13,Male,20s,Offline,,D10002,12,53,14792.5,12327.115
401451861,2018-05-06,Female,20s,Online,2018-05-10,C10003,31,52,21201.4,17667.816
401465594,2019-11-28,Male,60s,Online,2019-12-06,B10001,9,71,32225.2,23891.361
401485764,2019-06-13,Male,50s,Offline,,C10004,39,48,31759.2,17167.248
401530396,2020-12-18,Female,60s,Online,2020-12-20,C10004,17,74,38327.1,10185.431
401565587,2017-11-02,Female,20s,Offline,2017-11-02,A10001,31,100,17237.3,13113.889
401655709,2017-11-23,Male,30s,Offline,2017-11-29,C10003,2,39,23625.8,16159.450
401699912,2017-11-12,Male,20s,Online,2017-11-18,B10001,39,69,35712.3,15304.320
401737248,2018-01-21,Male,60s,Offline,2018-01-23,C10001,37,42,25915.3,11465.069
401741111,2020-03-07,Female,30s,Online,2020-03-11,A10001,5,29,30392.3,25326.945
401796042,2019-06-05,Male,30s,Online,2019-06-07,B10001,39,50,37989.6,14323.522
401886594,2018-01-20,Male,30s,Offline,2018-01-21,C10003,30,69,16806.2,14005.149
401902472,2020-10-27,Male,50s,Online,2020-10-29,C10001,15,47,39436.0,32863.339
401962125,2020-05-15,Female,60s,Offline,2020-05-24,A10001,1,83,39426.7,13641.355
401963412,2018-12-25,Male,30s,Offline,,C10005,39,41,19344.1,16120.077
401966845,2017-05-17,Female,40s,Offline,,C10003,28,74,22292.0,13846.920
402095592,2017-08-01,Male,30s,Offline,,C10002,39,61,25698.2,21415.156
402175414,2017-04-18,Female,50s,Offline,2017-04-26,B10001,17,63,14139.3,11782.742
402178418,2017-06-14,Female,60s,Online,2017-06-17,C10001,14,41,13137.9,13092.768
402219188,2018-11-16,Female,60s,Offline,2018-11-16,B10001,32,45,89490.7,18633.096
402301156,2019-09-02,Female,50s,Online,2019-09-03,B10001,40,89,30123.7,20538.483
402325618,2017-08-14,Female,30s,Offline,,C10002,18,53,11135.3,9279.407
402377116,2018-07-20,Female,20s,Online,2018-07-22,B10001,17,42,43776.4,42524.935
402414882,2017-07-03,Male,60s,Offline,2017-07-09,A10002,9,70,23802.3,9390.440
402441918,2019-03-06,Male,50s,Online,2019-03-10,A10001,39,43,31172.2,23413.876
402454793,2019-11-09,Female,50s,Offline,2019-11-12,A10001,11,91,38623.1,12975.612
402486121,2017-04-16,Female,20s,Offline,,D10001,4,31,14792.5,12327.115
402491700,2019-10-18,Male,30s,Online,2019-10-21,C10002,40,40,37715.0,31429.132
402521741,2017-04-15,Male,50s,Offline,,B10001,30,46,76039.5,21282.419
402559506,2020-04-26,Female,30s,Offline,,C10003,23,20,37573.1,31310.887
402644050,2020-01-11,Male,60s,Offline,2020-01-14,C10007,26,78,36945.5,20998.126
402695119,2017-12-18,Male,30s,Offline,,B10001,31,97,14666.6,12222.169
402696835,2017-09-06,Female,30s,Online,2017-09-09,A10001,1,48,13946.5,11622.050
402770650,2017-09-16,Female,20s,Offline,,B10001,39,45,14472.4,12060.330
402787387,2018-05-15,Male,20s,Offline,2018-05-18,C10001,5,93,11109.4,9257.837
402803695,2018-02-02,Female,20s,Offline,,C10001,9,56,28944.5,14296.789
402859914,2020-05-09,Male,20s,Offline,2020-05-11,C10001,8,44,39039.6,13794.207
402872359,2018-11-02,Male,20s,Online,2018-11-08,C10002,39,64,68346.2,18883.830
402875792,2020-07-30,Male,50s,Online,2020-08-04,C10007,34,43,38779.7,13611.943
402908837,2020-09-04,Female,50s,Offline,2020-09-06,A10002,34,95,37207.8,31006.503
402922999,2019-05-19,Female,40s,Offline,2019-05-21,C10003,4,30,31001.5,25834.596
402987802,2017-07-20,Male,40s,Offline,,C10003,23,75,62044.5,36579.887
402992951,2017-12-15,Female,20s,Online,2017-12-18,B10001,28,34,28428.0,18632.201
402997243,2019-04-12,Male,30s,Online,2019-04-21,D10002,41,77,37498.5,17954.721
403008830,2017-12-15,Female,30s,Offline,,A10001,4,114,62686.9,27204.165
403027284,2019-03-12,Male,30s,Online,2019-03-20,A10001,33,61,38787.2,14884.685
403041446,2019-03-30,Male,40s,Offline,,B10001,5,59,32929.2,13793.432
403068053,2019-02-21,Female,30s,Offline,,B10001,19,80,38150.7,12164.311
403075349,2020-12-24,Female,30s,Offline,2020-12-25,C10006,21,81,39657.7,38746.048
403083932,2020-06-05,Female,20s,Online,2020-06-07,A10001,41,78,36064.5,30053.752
403096377,2019-01-05,Female,50s,Offline,,A10001,22,42,39796.4,33163.663
403101527,2017-12-31,Female,50s,Online,2018-01-08,A10001,35,62,16296.5,13580.389
403137147,2017-06-04,Female,50s,Offline,,D10001,16,42,15497.6,2896.630
403140151,2017-09-06,Female,30s,Offline,2017-09-12,C10004,39,79,14159.1,11799.233
403280913,2019-11-23,Male,50s,Online,2019-11-30,C10001,28,77,30397.3,14313.311
403306233,2020-02-16,Female,30s,Online,2020-02-18,A10001,15,60,30463.6,20914.052
403340566,2018-11-02,Female,20s,Offline,,B10001,7,57,22971.8,19143.164
403364169,2019-07-27,Female,30s,Offline,2019-08-01,B10001,5,50,39439.9,15859.356
403398072,2018-05-26,Female,30s,Online,2018-05-30,A10001,9,43,80098.1,26775.331
403406655,2019-05-07,Male,40s,Online,2019-05-16,C10004,17,32,30951.2,25792.639
403475320,2017-08-31,Male,20s,Offline,,C10002,6,53,16716.5,12504.236
403503215,2020-12-10,Female,40s,Offline,,A10002,31,52,32050.7,16908.380
403528106,2020-08-10,Male,50s,Online,2020-08-11,C10003,17,58,37644.6,31370.503
403571879,2020-03-13,Male,50s,Online,2020-03-18,C10006,34,58,30440.8,19327.646
403589046,2019-05-16,Male,40s,Online,2019-05-23,A10002,5,82,37177.6,30981.332
403594624,2020-10-20,Female,40s,Online,2020-10-28,C10004,40,50,38935.6,32446.368
403605353,2017-01-19,Female,20s,Offline,,A10001,20,58,37712.9,21589.118
403648698,2017-05-27,Male,20s,Online,2017-06-05,B10001,3,72,16019.6,13349.675
403681313,2020-07-07,Male,40s,Offline,2020-07-07,A10002,5,34,30260.0,16402.485
403697621,2017-08-04,Female,60s,Online,2017-08-06,C10003,39,86,50456.6,13413.779
403761136,2018-05-26,Male,60s,Offline,,C10002,1,55,5219.5,4349.583
403782165,2019-12-21,Female,40s,Online,2019-12-28,A10001,4,52,38839.8,11594.162
403784739,2020-03-08,Female,40s,Offline,,A10002,39,60,31294.5,26078.749
403794181,2019-05-06,Male,50s,Online,2019-05-08,C10007,24,26,37103.1,30919.215
403844821,2020-07-13,Female,50s,Online,2020-07-14,C10004,5,34,36171.9,11850.751
403898465,2020-05-14,Male,20s,Offline,2020-05-15,C10007,5,41,38368.8,14574.219
403936231,2018-01-05,Male,30s,Online,2018-01-08,C10002,24,49,21140.2,14324.574
403978717,2018-09-01,Male,20s,Online,2018-09-08,A10002,21,66,35603.3,16669.437
403998458,2017-02-04,Female,40s,Offline,,C10003,5,24,35837.3,29864.403
404046952,2019-01-05,Male,30s,Online,2019-01-08,C10007,5,53,30030.4,25025.296
404080855,2020-11-24,Female,50s,Offline,2020-11-25,C10007,6,58,31454.4,26211.989
404151666,2020-05-07,Male,30s,Offline,2020-05-10,C10007,2,26,37411.2,31176.014
404181706,2020-04-09,Female,20s,Online,2020-04-12,C10001,20,81,33955.6,28296.335
404216897,2017-12-16,Male,60s,Online,2017-12-17,C10006,25,42,27283.2,19065.993
404222047,2020-04-23,Female,50s,Offline,,C10001,41,81,37311.7,22020.701
404279553,2018-03-24,Male,40s,Offline,,A10001,15,94,10307.8,8589.823
404571378,2019-04-25,Male,50s,Offline,2019-05-04,B10001,5,55,30912.6,22685.349
404711711,2019-01-29,Male,30s,Online,2019-01-30,C10007,19,53,39495.1,38832.571
404762780,2020-04-19,Male,40s,Online,2020-04-22,A10002,35,33,33072.8,27560.672
404812991,2017-06-11,Female,40s,Offline,,C10003,5,53,60855.6,23375.187
404840457,2017-07-05,Female,60s,Offline,2017-07-07,B10001,11,57,26884.9,22404.071
404906976,2018-12-04,Male,50s,Offline,,B10001,4,43,17348.2,13262.592
404910838,2017-02-24,Female,30s,Online,2017-02-26,D10001,5,38,26170.0,23719.888
405005681,2018-02-13,Male,30s,Offline,,A10002,22,54,66506.2,14439.900
405054175,2017-07-19,Male,40s,Offline,,C10007,21,44,85965.5,17930.388
405061900,2017-08-12,Male,60s,Offline,2017-08-21,A10002,19,26,23685.4,13782.390
405097520,2020-07-09,Female,30s,Online,2020-07-12,D10001,1,22,36970.6,30808.867
405110824,2018-07-09,Female,20s,Online,2018-07-13,A10001,33,59,17402.8,14502.367
405121123,2020-05-30,Male,60s,Online,2020-06-01,D10001,26,42,30951.2,22831.730
405165755,2020-08-21,Female,40s,Online,2020-08-23,A10001,20,58,35770.6,18028.631
405203521,2020-06-12,Female,50s,Online,2020-06-18,C10003,28,139,38967.5,38434.598
405222833,2020-04-21,Male,60s,Online,2020-04-21,C10003,28,47,37501.3,16427.183
405232274,2020-10-29,Female,30s,Online,2020-11-01,C10005,31,66,38758.7,32298.903
405273044,2017-11-11,Male,20s,Offline,,C10003,15,43,40828.1,15248.961
405321538,2020-03-27,Female,20s,Online,2020-03-29,C10006,30,58,31310.0,26091.655
405402219,2019-01-23,Male,30s,Online,2019-01-24,B10001,1,57,37274.4,21536.315
405460155,2018-12-08,Female,60s,Offline,,B10001,17,54,17974.1,14267.027
405485904,2017-10-12,Female,20s,Offline,,A10001,39,49,17597.6,14664.696
405511653,2019-01-04,Female,30s,Online,2019-01-10,A10002,40,38,31669.9,13618.613
405586755,2019-03-09,Female,20s,Offline,,B10001,21,90,33283.6,27736.311
405612933,2020-04-10,Male,20s,Online,2020-04-11,C10007,4,51,38665.0,32220.864
405694043,2018-12-06,Female,30s,Online,2018-12-07,C10007,5,64,28983.2,14412.549
405705630,2020-03-11,Female,30s,Online,2020-03-13,C10006,31,22,31807.0,26505.807
405732238,2018-06-17,Female,50s,Online,2018-06-20,A10001,1,47,36549.9,2161.720
405783736,2018-12-10,Female,20s,Offline,,A10001,39,51,20382.1,11448.674
405784165,2017-06-01,Female,40s,Online,2017-06-10,B10001,39,53,64053.7,53378.066
405811202,2019-09-20,Female,30s,Online,2019-09-20,B10001,32,86,33783.9,15152.908
405920207,2019-04-30,Female,40s,Online,2019-05-07,B10001,15,42,36678.2,14292.104
406009471,2020-12-04,Male,40s,Online,2020-12-07,C10006,29,62,31157.4,25964.482
406037366,2019-01-30,Female,20s,Online,2019-01-30,C10004,41,55,68239.6,17318.986
406039083,2020-09-01,Male,40s,Online,2020-09-05,C10003,4,56,38827.4,24851.168
406059682,2020-10-09,Female,40s,Online,2020-10-09,C10007,5,65,31014.2,10316.433
406086719,2020-03-28,Male,30s,Offline,,C10005,12,81,31967.9,26639.930
406088864,2017-01-06,Male,20s,Offline,,D10002,27,46,40573.2,14975.692
406132209,2019-07-13,Female,40s,Offline,,C10003,5,85,36282.1,11150.522
406184136,2017-05-21,Male,40s,Online,2017-05-31,B10001,23,76,26144.6,21787.133
406206881,2018-01-26,Male,30s,Online,2018-01-29,B10001,19,63,21527.7,15452.665
406212460,2018-01-12,Male,30s,Online,2018-01-14,B10001,20,58,15074.1,12561.736
406215035,2018-04-10,Male,30s,Online,2018-04-17,C10004,36,94,14092.3,11729.827
406220185,2020-11-25,Male,60s,Online,2020-11-29,C10007,32,88,31870.4,26558.640
406251513,2017-01-31,Male,40s,Offline,,C10002,39,85,63929.3,15769.196
406252372,2017-06-03,Female,20s,Offline,,C10002,35,94,21049.7,11650.103
406298720,2020-08-27,Female,20s,Online,2020-08-30,C10005,27,40,31763.4,16946.235
406338632,2020-06-18,Female,40s,Online,2020-06-22,D10001,24,70,36704.4,30587.036
406367814,2019-04-02,Female,30s,Online,2019-04-04,A10002,35,80,15489.5,12907.891
406383693,2017-02-11,Male,50s,Offline,,D10002,33,58,40563.9,33803.226
406437337,2019-02-25,Female,20s,Offline,,D10002,17,88,31502.1,21108.903
406466948,2019-09-10,Male,30s,Offline,2019-09-12,A10001,20,38,31403.7,17643.070
406486260,2019-12-24,Female,50s,Online,2019-12-30,C10007,37,45,39054.4,14732.782
406505572,2017-07-11,Female,60s,Online,2017-07-13,B10001,32,46,38402.3,22849.344
406524026,2020-05-17,Female,20s,Online,2020-05-19,A10001,8,91,37214.3,31011.913
406575953,2018-09-14,Female,60s,Online,2018-09-19,A10001,30,60,73249.8,10475.136
406584966,2018-06-12,Male,50s,Offline,,C10002,9,80,18089.9,13399.485
406592261,2020-03-09,Female,50s,Online,2020-03-15,A10002,23,41,39042.3,38419.610
406647622,2019-03-22,Female,20s,Offline,,C10004,35,46,39787.4,19295.380
406660068,2018-11-08,Female,40s,Online,2018-11-14,C10007,5,74,24751.3,20626.124
406663501,2019-02-25,Male,20s,Online,2019-02-28,B10001,4,56,39728.2,17390.409
406678521,2019-03-11,Female,60s,Online,2019-03-15,A10002,5,54,35367.6,10941.459
406763064,2020-12-17,Female,30s,Online,2020-12-19,C10006,38,65,31079.9,25899.920
406787955,2020-02-20,Female,50s,Online,2020-02-23,A10001,11,50,39700.5,14125.533
406802117,2017-09-28,Female,50s,Offline,,C10004,23,40,22074.6,15911.952
406848037,2020-06-24,Male,20s,Offline,,C10004,25,29,39545.4,32954.490
406926143,2020-11-12,Female,40s,Online,2020-11-17,C10004,38,94,36943.2,15118.663
406941163,2019-03-19,Female,30s,Offline,,A10001,39,89,30893.9,25744.877
406955754,2017-06-24,Female,40s,Offline,,C10002,34,41,19527.8,16487.216
406992661,2020-07-06,Male,40s,Online,2020-07-12,D10001,39,51,38094.1,31745.105
406996953,2017-01-13,Female,30s,Offline,,C10007,34,94,38928.3,14922.863
407040727,2020-09-17,Male,20s,Online,2020-09-21,C10002,5,55,36992.1,30826.789
407128703,2018-07-10,Male,20s,Online,2018-07-13,C10006,5,91,21328.8,10696.465
407130849,2017-10-09,Female,50s,Offline,2017-10-12,C10004,11,59,31630.9,28240.520
407170760,2019-02-07,Female,40s,Online,2019-02-13,C10004,5,32,37628.9,18957.398
407231700,2019-05-15,Female,30s,Offline,2019-05-21,C10007,29,47,14998.7,11028.226
407276761,2019-03-07,Male,30s,Offline,,D10002,1,65,30162.5,14092.358
407277190,2018-02-15,Female,50s,Offline,,D10001,28,46,24485.5,16658.898
407358729,2020-04-23,Male,20s,Online,2020-04-26,A10002,29,37,39389.0,39312.049
407397353,2019-10-26,Female,60s,Online,2019-10-28,A10001,31,79,37604.5,31337.052
407400357,2018-11-24,Female,20s,Online,2018-11-27,B10001,22,47,18048.1,16589.245
407404649,2018-08-23,Male,30s,Offline,,D10001,39,92,22378.8,15005.760
407417953,2017-10-23,Female,30s,Offline,,A10001,17,93,41695.4,24430.145
407441985,2019-07-31,Male,20s,Online,2019-07-31,B10001,15,57,41299.1,32456.300
407451856,2019-08-03,Male,30s,Offline,,A10002,19,50,38955.2,38670.922
407516658,2019-06-13,Female,20s,Offline,,A10001,7,40,38291.5,31909.581
407553994,2018-02-15,Male,30s,Online,2018-02-15,D10001,31,60,24830.6,18312.558
407585322,2018-02-05,Female,30s,Online,2018-02-07,D10001,19,85,18356.6,15297.142
407594335,2019-08-17,Male,30s,Offline,,C10003,28,54,19094.4,15912.038
407647979,2017-08-05,Male,40s,Online,2017-08-08,B10001,32,63,92133.8,25455.326
407660424,2020-06-17,Male,60s,Online,2020-06-23,C10001,39,57,36287.3,15367.573
407703769,2020-06-18,Female,30s,Online,2020-06-27,C10007,40,46,30501.6,21707.048
407725656,2020-09-17,Male,20s,Offline,,A10002,15,36,37250.5,31042.067
407772004,2020-04-08,Female,60s,Online,2020-04-10,C10005,40,76,32465.5,17241.642
407795178,2019-05-12,Female,30s,Offline,2019-05-18,B10001,15,42,38566.8,32139.023
407803761,2017-08-26,Male,50s,Online,2017-09-02,C10003,4,74,36096.9,24857.270
407810628,2017-09-29,Female,60s,Offline,,C10005,20,58,15817.1,13180.957
407851827,2018-08-03,Male,60s,Offline,,C10006,8,78,12756.4,10630.349
407875001,2018-10-04,Male,30s,Online,2018-10-06,B10001,26,6,24675.6,13720.748
407900321,2018-09-17,Male,20s,Online,2018-09-20,C10002,5,78,30299.4,25249.468
407908904,2017-11-02,Female,20s,Online,2017-11-04,B10001,34,23,23213.0,15758.848
407946670,2017-02-20,Male,60s,Offline,,C10002,31,87,15936.1,13210.915
407951390,2020-03-15,Female,20s,Online,2020-03-18,C10005,38,65,35815.8,14225.172
407958686,2018-03-07,Male,20s,Online,2018-03-09,B10001,37,30,11523.9,9603.275
408016192,2018-12-29,Female,40s,Offline,,C10005,38,42,25634.8,13302.509
